,tweet_id,retweet_count,favorite_count
1134,725842289046749185,2830,7398
1135,725786712245440512,1450,4364
1136,725729321944506368,1897,5436
1137,725458796924002305,663,1476
1138,724983749226668032,1389,3888
1139,724771698126512129,688,2483
1140,724405726123311104,1758,5553
1141,724049859469295616,1887,4526
1142,724046343203856385,595,2787
1143,724004602748780546,1681,4385
1144,723912936180330496,1307,4082
1145,723688335806480385,3184,8080
1146,723673163800948736,951,3169
1147,723179728551723008,2003,5547
1148,722974582966214656,1675,4312
1149,722613351520608256,1745,5199
1150,721503162398597120,1996,4883
1151,721001180231503872,656,2651
1152,720785406564900865,823,3261
1153,720775346191278080,723,2596
1154,720415127506415616,1593,4322
1155,720389942216527872,2686,6719
1156,720340705894408192,1037,3006
1157,720059472081784833,1204,4071
1158,720043174954147842,2140,5134
1159,719991154352222208,1862,5059
1160,719704490224398336,1547,4782
1161,719551379208073216,2055,5293
1162,719367763014393856,787,2923
1163,719339463458033665,1335,4629
1164,719332531645071360,1020,3576
1165,718971898235854848,1169,3659
1166,718939241951195136,1877,5489
1167,718631497683582976,8621,19787
1168,718613305783398402,514,2559
1169,718540630683709445,1079,2605
1170,718460005985447936,564,2822
1171,718454725339934721,1607,5097
1172,718246886998687744,534,2021
1173,718234618122661888,1069,4063
1174,717841801130979328,631,2570
1175,717790033953034240,1204,3028
1176,717537687239008257,1968,6027
1177,717428917016076293,485,1685
1178,717421804990701568,899,3298
1179,717047459982213120,2033,6565
1180,717009362452090881,1039,3424
1181,716802964044845056,1255,4477
1182,716791146589110272,1527,6262
1183,716730379797970944,455,1289
1184,716447146686459905,6289,13733
1185,716439118184652801,227,2478
1186,716285507865542656,1158,2913
1187,716080869887381504,2049,7036
1188,715928423106027520,932,3343
1189,715758151270801409,1516,3917
1190,715733265223708672,1801,4896
1191,715704790270025728,605,2929
1192,715696743237730304,1372,4094
1193,715680795826982913,1730,4534
1194,715360349751484417,1681,5735
1195,715342466308784130,727,3172
1196,715220193576927233,696,2531
1197,715200624753819648,2014,5368
1198,715009755312439296,1321,4366
1199,714982300363173890,1108,3938
1200,714962719905021952,4553,7708
1201,714957620017307648,1515,4340
1202,714631576617938945,1070,3427
1203,714606013974974464,989,3800
1204,714485234495041536,1236,2837
1205,714258258790387713,764,3152
1206,714251586676113411,897,3427
1207,714214115368108032,939,2378
1208,714141408463036416,1498,4516
1209,713919462244790272,827,3435
1210,713909862279876608,580,2007
1211,713900603437621249,793,2970
1212,713761197720473600,1472,5117
1213,713411074226274305,1378,4627
1214,713177543487135744,3018,7547
1215,713175907180089344,1556,4676
1216,712809025985978368,7192,19512
1217,712717840512598017,5343,12958
1218,712668654853337088,1298,4361
1219,712438159032893441,1671,5583
1220,712309440758808576,25,257
1221,712097430750289920,1106,3981
1222,712092745624633345,960,3084
1223,712085617388212225,516,3407
1224,712065007010385924,667,2375
1225,711998809858043904,134,0
1226,711968124745228288,2466,8456
1227,711743778164514816,1052,2987
1228,711732680602345472,4395,9318
1229,711694788429553666,19517,34444
1230,711652651650457602,979,4057
1231,711363825979756544,1209,3836
1232,711306686208872448,780,3475
1233,711008018775851008,663,3140
1234,710997087345876993,1488,4775
1235,710844581445812225,736,2671
1236,710833117892898816,576,2821
1237,710658690886586372,604,2423
1238,710609963652087808,2508,5033
1239,710588934686908417,2000,4772
1240,710296729921429505,787,2485
1241,710283270106132480,550,2240
1242,710272297844797440,1344,4747
1243,710269109699739648,1205,2518
1244,710153181850935296,956,3052
1245,710140971284037632,954,2900
1246,710117014656950272,2124,5777
1247,709918798883774466,1140,3132
1248,709901256215666688,105,706
1249,709852847387627521,1276,3678
1250,709566166965075968,1288,3721
1251,709556954897764353,1136,3450
1252,709519240576036864,256,1562
1253,709449600415961088,628,2336
1254,709409458133323776,740,2745
1255,709225125749587968,609,2521
1256,709207347839836162,6238,13233
1257,709198395643068416,685,2532
1258,709179584944730112,720,2116
1259,709158332880297985,450,2145
1260,709042156699303936,1753,4991
1261,708853462201716736,701,1886
1262,708845821941387268,957,3125
1263,708834316713893888,538,1781
1264,708810915978854401,7433,17322
1265,708738143638450176,872,2880
1266,708711088997666817,777,2680
1267,708479650088034305,721,2675
1268,708469915515297792,878,3241
1269,708400866336894977,10823,16821
1270,708356463048204288,1428,3796
1271,708349470027751425,790,2471
1272,708149363256774660,1646,4490
1273,708130923141795840,892,3557
1274,708119489313951744,1046,2820
1275,708109389455101952,578,2029
1276,708026248782585858,2043,4582
1277,707995814724026368,1202,3282
1278,707983188426153984,2,51
1279,707969809498152960,1036,2833
1280,707776935007539200,1012,3444
1281,707741517457260545,653,2621
1282,707738799544082433,2643,4299
1283,707693576495472641,1072,3616
1284,707629649552134146,940,2709
1285,707610948723478529,6858,17835
1286,707420581654872064,739,2393
1287,707411934438625280,640,2397
1288,707387676719185920,1392,3682
1289,707377100785885184,1154,3448
1290,707315916783140866,686,2601
1291,707297311098011648,852,2900
1292,707059547140169728,727,2706
1293,707038192327901184,852,2309
1294,707021089608753152,1465,4276
1295,707014260413456384,641,2428
1296,706904523814649856,8379,15324
1297,706901761596989440,641,2176
1298,706681918348251136,1035,3491
1299,706644897839910912,1171,2712
1300,706593038911545345,670,2269
1301,706538006853918722,1512,3638
1302,706516534877929472,1107,3256
1303,706346369204748288,987,3624
1304,706310011488698368,8540,22523
1305,706291001778950144,500,1788
1306,706265994973601792,983,2868
1307,706169069255446529,2377,4103
1308,706166467411222528,1722,5415
1309,706153300320784384,414,1567
1310,705975130514706432,789,3259
1311,705970349788291072,953,3298
1312,705898680587526145,598,2499
1313,705786532653883392,561,2052
1314,705591895322394625,1231,3332
1315,705475953783398401,989,3112
1316,705442520700944385,1758,4681
1317,705428427625635840,1810,4019
1318,705239209544720384,805,3152
1319,705223444686888960,864,2714
1320,705102439679201280,547,2259
1321,705066031337840642,647,2286
1322,704871453724954624,1191,4484
1323,704859558691414016,583,2374
1324,704847917308362754,1639,5376
1325,704819833553219584,1068,2768
1326,704761120771465216,3103,6975
1327,704499785726889984,1069,3092
1328,704491224099647488,89,807
1329,704480331685040129,1131,3575
1330,704364645503647744,3809,8445
1331,704347321748819968,375,1671
1332,704134088924532736,500,1592
1333,704113298707505153,604,1955
1334,704054845121142784,979,3069
1335,703774238772166656,500,1940
1336,703769065844768768,1215,3465
1337,703631701117943808,740,2728
1338,703611486317502464,1622,4063
1339,703425003149250560,1481,3993
1340,703407252292673536,745,2583
1341,703382836347330562,1220,3684
1342,703356393781329922,415,2016
1343,703268521220972544,586,2069
1344,703079050210877440,3322,7771
1345,703041949650034688,13430,27771
1346,702899151802126337,483,1693
1347,702684942141153280,1156,3384
1348,702671118226825216,602,2312
1349,702598099714314240,3501,10882
1350,702539513671897089,1023,3027
1351,702332542343577600,1666,3364
1352,702321140488925184,1102,3454
1353,702276748847800320,817,2607
1354,702217446468493312,1433,5061
1355,701981390485725185,1063,3623
1356,701952816642965504,1094,4008
1357,701889187134500865,1473,3747
1358,701805642395348998,1820,3616
1359,701601587219795968,489,2196
1360,701570477911896070,1002,2972
1361,701545186879471618,656,2801
1362,701214700881756160,5481,12862
1363,700890391244103680,616,2335
1364,700864154249383937,657,2729
1365,700847567345688576,536,2557
1366,700796979434098688,1029,2567
1367,700747788515020802,10030,24035
1368,700518061187723268,857,2785
1369,700505138482569216,610,2399
1370,700462010979500032,1929,4356
1371,700167517596164096,800,2791
1372,700151421916807169,707,2360
1373,700143752053182464,2950,7935
1374,700062718104104960,743,2784
1375,700029284593901568,626,2180
1376,700002074055016451,1444,3486
1377,699801817392291840,1029,3214
1378,699788877217865730,531,2362
1379,699779630832685056,1328,2922
1380,699775878809702401,649,2065
1381,699691744225525762,4918,10807
1382,699446877801091073,2801,6250
1383,699434518667751424,543,2284
1384,699423671849451520,353,1446
1385,699413908797464576,664,2179
1386,699370870310113280,470,1984
1387,699323444782047232,924,3328
1388,699088579889332224,674,2353
1389,699079609774645248,704,2581
1390,699072405256409088,1269,3161
1391,699060279947165696,1935,3980
1392,699036661657767936,1278,2747
1393,698989035503689728,1055,3556
1394,698953797952008193,969,2850
1395,698907974262222848,665,2674
1396,698710712454139905,729,2602
1397,698703483621523456,406,1527
1398,698635131305795584,364,1354
1399,698549713696649216,661,2444
1400,698355670425473025,484,1973
1401,698342080612007937,1013,2382
1402,698262614669991936,2149,5004
1403,698195409219559425,6387,17644
1404,698178924120031232,791,2949
1405,697995514407682048,358,1610
1406,697990423684476929,1386,3467
1407,697943111201378304,738,2531
1408,697881462549430272,1273,3173
1409,697630435728322560,576,1843
1410,697616773278015490,1083,3333
1411,697596423848730625,1352,3197
1412,697575480820686848,540,2149
1413,697516214579523584,1214,2189
1414,697482927769255936,722,2550
1415,697463031882764288,1475,3594
1416,697270446429966336,1990,4927
1417,697259378236399616,1067,3460
1418,697255105972801536,1239,3176
1419,697242256848379904,712,2649
1420,696900204696625153,1097,3360
1421,696894894812565505,726,2460
1422,696886256886657024,1920,5094
1423,696877980375769088,761,2567
1424,696754882863349760,382,1549
1425,696744641916489729,1005,2178
1426,696713835009417216,691,2499
1427,696518437233913856,1816,4098
1428,696490539101908992,156,1283
1429,696488710901260288,1108,2675
1430,696405997980676096,1217,3388
1431,696100768806522880,713,2041
1432,695816827381944320,1247,3163
1433,695794761660297217,840,3357
1434,695767669421768709,798,1970
1435,695629776980148225,2247,4805
1436,695446424020918272,1940,4596
1437,695409464418041856,3824,9092
1438,695314793360662529,1577,3834
1439,695095422348574720,658,2785
1440,695074328191332352,1183,2996
1441,695064344191721472,642,1688
1442,695051054296211456,841,2808
1443,694925794720792577,977,2834
1444,694905863685980160,1001,2902
1445,694669722378485760,15488,37610
1446,694356675654983680,312,1587
1447,694352839993344000,665,2146
1448,694342028726001664,523,1658
1449,694329668942569472,537,2112
1450,694206574471057408,2175,4406
1451,694183373896572928,996,3102
1452,694001791655137281,1107,3573
1453,693993230313091072,434,1970
1454,693942351086120961,395,1823
1455,693647888581312512,635,2840
1456,693644216740769793,135,1416
1457,693642232151285760,445,2672
1458,693629975228977152,856,2584
1459,693622659251335168,398,1627
1460,693590843962331137,2114,5336
1461,693582294167244802,273,1727
1462,693486665285931008,675,1874
1463,693267061318012928,878,2516
1464,693262851218264065,536,2351
1465,693231807727280129,786,3015
1466,693155686491000832,3422,8306
1467,693109034023534592,658,1809
1468,692919143163629568,800,2818
1469,692905862751522816,941,2562
1470,692901601640583168,650,1881
1471,692894228850999298,866,2404
1472,692828166163931137,943,3029
1473,692752401762250755,3888,7182
1474,692568918515392513,1647,4576
1475,692535307825213440,1452,3370
1476,692530551048294401,449,1943
1477,692423280028966913,245,1557
1478,692417313023332352,3717,9835
1479,692187005137076224,877,2660
1480,692158366030913536,850,2266
1481,692142790915014657,421,1731
1482,692041934689402880,1362,3583
1483,692017291282812928,1020,3018
1484,691820333922455552,1774,4164
1485,691793053716221953,4498,8538
1486,691756958957883396,1096,3046
1487,691675652215414786,544,2051
1488,691483041324204033,607,2499
1489,691459709405118465,1235,4282
1490,691444869282295808,909,2795
1491,691416866452082688,8196,20372
1492,691321916024623104,707,2712
1493,691096613310316544,953,3121
1494,691090071332753408,359,1800
1495,690989312272396288,3078,6233
1496,690959652130045952,1345,3780
1497,690938899477221376,2137,4362
1498,690932576555528194,1095,3467
1499,690735892932222976,1372,3984
1500,690728923253055490,554,2290
1501,690690673629138944,855,2451
1502,690649993829576704,301,1381
1503,690607260360429569,17,305
1504,690597161306841088,646,2072
1505,690400367696297985,488,1978
1506,690374419777196032,925,3434
1507,690360449368465409,955,2780
1508,690348396616552449,549,1587
1509,690248561355657216,439,1774
1510,690021994562220032,1108,2948
1511,690015576308211712,793,2647
1512,690005060500217858,1808,3863
1513,689999384604450816,400,1506
1514,689993469801164801,489,1546
1515,689977555533848577,479,1445
1516,689905486972461056,744,2565
1517,689877686181715968,1268,3185
1518,689835978131935233,810,2282
1519,689659372465688576,4161,10920
1520,689623661272240129,692,2351
1521,689599056876867584,5929,12255
1522,689557536375177216,494,2160
1523,689517482558820352,1531,3572
1524,689289219123089408,1001,2377
1525,689283819090870273,1188,3468
1526,689275259254616065,263,1218
1527,689255633275777024,1162,2698
1528,689154315265683456,1075,3230
1529,689143371370250240,552,2132
1530,688916208532455424,933,2878
1531,688908934925697024,828,2231
1532,688898160958271489,846,2219
1533,688894073864884227,743,2355
1534,688828561667567616,398,1460
1535,688804835492233216,209,1012
1536,688789766343622656,714,2338
1537,688547210804498433,756,2751
1538,688519176466644993,788,2439
1539,688385280030670848,4779,9790
1540,688211956440801280,896,2347
1541,688179443353796608,629,2231
1542,688116655151435777,841,2976
1543,688064179421470721,386,1821
1544,687841446767013888,2709,5762
1545,687826841265172480,1209,2882
1546,687818504314159109,1015,2637
1547,687807801670897665,754,2522
1548,687732144991551489,701,1858
1549,687704180304273409,898,2575
1550,687664829264453632,549,2043
1551,687494652870668288,615,2016
1552,687480748861947905,261,1686
1553,687476254459715584,572,2079
1554,687460506001633280,585,2158
1555,687399393394311168,676,1998
1556,687317306314240000,9821,21187
1557,687312378585812992,2036,4593
1558,687127927494963200,2460,5761
1559,687124485711986689,543,2279
1560,687109925361856513,2641,6124
1561,687102708889812993,1064,2472
1562,687096057537363968,651,2364
1563,686947101016735744,3411,9075
1564,686760001961103360,1477,3705
1565,686749460672679938,1563,3656
1566,686730991906516992,1286,4379
1567,686683045143953408,861,2964
1568,686618349602762752,1458,3884
1569,686606069955735556,583,2002
1570,686394059078897668,728,1840
1571,686386521809772549,943,3435
1572,686377065986265092,601,2344
1573,686358356425093120,730,2319
1574,686286779679375361,1789,4224
1575,686050296934563840,782,2327
1576,686035780142297088,129,1216
1577,686034024800862208,1252,3288
1578,686007916130873345,450,2615
1579,686003207160610816,678,1923
1580,685973236358713344,564,2223
1581,685943807276412928,646,1719
1582,685906723014619143,3127,7932
1583,685681090388975616,137,2143
1584,685663452032069632,1571,3426
1585,685641971164143616,836,3094
1586,685547936038666240,16843,34753
1587,685532292383666176,1234,3205
1588,685325112850124800,4288,9998
1589,685321586178670592,687,2789
1590,685315239903100929,1160,3529
1591,685307451701334016,473,2178
1592,685268753634967552,1298,3266
1593,685198997565345792,715,2462
1594,685169283572338688,1528,4324
1595,684969860808454144,410,2492
1596,684959798585110529,3367,7189
1597,684940049151070208,1120,3390
1598,684926975086034944,503,3688
1599,684914660081053696,1567,3693
1600,684902183876321280,569,1982
1601,684880619965411328,880,2214
1602,684830982659280897,23217,36959
1603,684800227459624960,1071,2857
1604,684594889858887680,3801,9421
1605,684588130326986752,1508,4337
1606,684567543613382656,1326,3172
1607,684538444857667585,1028,2793
1608,684481074559381504,1253,4073
1609,684460069371654144,596,2083
1610,684241637099323392,3554,8592
1611,684225744407494656,229,1308
1612,684222868335505415,1479,4054
1613,684200372118904832,1110,2281
1614,684195085588783105,560,2021
1615,684188786104872960,1258,3670
1616,684177701129875456,724,2126
1617,684147889187209216,1608,3143
1618,684122891630342144,511,2099
1619,684097758874210310,1546,4328
1620,683857920510050305,1201,4006
1621,683852578183077888,377,2029
1622,683849932751646720,1052,2763
1623,683834909291606017,1192,2762
1624,683828599284170753,1138,2945
1625,683773439333797890,1459,3528
1626,683742671509258241,3573,6857
1627,683515932363329536,3129,7759
1628,683498322573824003,1032,3347
1629,683481228088049664,1067,2775
1630,683462770029932544,718,2565
1631,683449695444799489,1727,4111
1632,683391852557561860,2571,8028
1633,683357973142474752,1007,3089
1634,683142553609318400,1113,3035
1635,683111407806746624,981,3582
1636,683098815881154561,709,2285
1637,683078886620553216,603,2088
1638,683030066213818368,786,2270
